title,issn,cn,sponsor,compound_if,comprehensive_if,tags,major_categories,detail_url
"案例法学研究","","","安徽师范大学司法案例研究中心","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMu_AYzFvhjLVrD62lZE79UT3HMRzEF2X4QmnYb0DeFxZjJNdvv6QGFCYQ9KcvJDIAKkCGe2vDbUDCf30BFzYLg5SrLq6AM0gVT1y8Bm6jP4g==&uniplatform=NZKPT&language=CHS"
"澳大利亚研究","","","北京外国语大学英语学院","","","","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOBRKIhPabfA8hUSWCeGVyeDNLLLPJTWvMgjRoDYiRKW0JOnKaLjg6mJsSwYFeLLNxKUmGnt_ObWlmyetaukeevHaPbS49P5mKSuw2asSadVw==&uniplatform=NZKPT&language=CHS"
"巴蜀史志","1671-265X","51-1616/K","四川省地方志工作办公室","","","","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOBRKIhPabfA8hUSWCeGVyeDNLLLPJTWvMgjRoDYiRKW0JOnKaLjg6mJsSwYFeLLNw78a-WkTuXF86nVg5URX76XvLJkRUv8sKvfhyYK_18mg==&uniplatform=NZKPT&language=CHS"
"白城师范学院学报","1673-3118","22-1363/G4","白城师范学院","0.414","0.220","网络首发|增强出版","医药卫生科技|社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINiGDzWc4H65i_AIRpnbv5iqK2BLD1ZEk2kqqF4AIBftiqDxerHK-5WbYSkveszb6NCPPiRd4CwE9QH81j740KKPNfWPedDLd_jUK9j_qy4Ug==&uniplatform=NZKPT&language=CHS"
"白鹿塬论丛","","","陕西高校哲学社会科学重点研究基地西安思源学院留学生与中国现代化研究中心","","","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM5JRmRrYNTnUzTzoe3p-XrzeqNiY2pXwAQGGiplp5ibfi9iIoWDX1_g8lWbaZK8jY9LsJE07u43bDzedKRrH2AZzfE-zPyTRNmNT0jXUgk0g==&uniplatform=NZKPT&language=CHS"
"白族文化研究","","","大理州白族文化研究院","","","","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOBRKIhPabfA8hUSWCeGVyeDNLLLPJTWvMgjRoDYiRKW0JOnKaLjg6mJsSwYFeLLNzEm8UvK1pcUlqctxnSkxvgqIfIaEtjspGdE3iV7_FRlw==&uniplatform=NZKPT&language=CHS"
"百花","1002-1825","61-1066/I","陕西省文化馆","","","","工程科技II|哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMaxX0srWO0LRXtBheDKHn_UBpNfHD6OrgdV0RsOUBqJPoBhrs5v6R1UFDxRiGIn741BR51TSgmBiCrZE09cUDrnuhB3tHqJwmli5IMIkJ-7g==&uniplatform=NZKPT&language=CHS"
"百花园","1003-7810","41-1051/I","郑州市文学艺术界联合会","","","","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOBRKIhPabfA8hUSWCeGVyeDNLLLPJTWvMgjRoDYiRKW0JOnKaLjg6mJsSwYFeLLNwRJk5op0q8aXlujWsOjfoe1Eq-HABlxz4z3GAtZ5CzXQ==&uniplatform=NZKPT&language=CHS"
"百家评论","2095-8358","37-1482/I","山东省作家协会","","","","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOBRKIhPabfA8hUSWCeGVyeDNLLLPJTWvMgjRoDYiRKW0JOnKaLjg6mJsSwYFeLLNxrql1YmISDw-Zro5I2hvruXPEl3MYUoHEiXtYxrPfSpw==&uniplatform=NZKPT&language=CHS"
"百科探秘(海底世界)","1003-7349","12-1428/N","新蕾出版社(天津)有限公司","","","","基础科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPP6Kw8leD37IniDzpKf42Il7lpVdn2QkBgeyTWNjQbOVHmskUWhESmSj70Mjf-0WdSAzCHPuxm36OR-6QTWWPnfJns_ltTKXRlt_JDPrp8kA==&uniplatform=NZKPT&language=CHS"
"百科探秘(航空航天)","1003-7349","12-1428/N","新蕾出版社(天津)有限公司","","","","基础科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINIpDMlzSoy0QCiAMUxJy3n78Fo0kvyKOk8xCaTuyh5t3NL2FsZwxCzB16s4UYI2u0phkLCT2znhQiPqaw8wDbToXjen7dsIHad9hschLHP7A==&uniplatform=NZKPT&language=CHS"
"百科知识","1002-9567","11-1059/Z","中国大百科全书出版社有限公司","","","","基础科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINIpDMlzSoy0QCiAMUxJy3n78Fo0kvyKOk8xCaTuyh5t3NL2FsZwxCzB16s4UYI2u2nq1iXdmzZOYjRSPGK5Wq_xRI6jylWaXJNeb_qXETj4A==&uniplatform=NZKPT&language=CHS"
"百色学院学报","1673-8233","45-1355/Z","百色学院","0.364","0.186","网络首发","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINP5kSBckhNkOG9KQt4ARuIIvyazZfq6bY7pMmTeywaMYPErxW89KjZZOX2VrDvOLkeL9e-eITEepyVKrAJLV4u7VFuE2cZ1yTc8B1y1EG8nA==&uniplatform=NZKPT&language=CHS"
"班主任","1002-560X","11-1125/G4","北京教育科学研究院","","","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM5JRmRrYNTnUzTzoe3p-XrzeqNiY2pXwAQGGiplp5ibfi9iIoWDX1_g8lWbaZK8jbpNk5h7IHJp2tnsokLZxUTRt2ORkerUK960irEWvQk-g==&uniplatform=NZKPT&language=CHS"
"班主任之友(小学版)","1003-823X","42-1070/G4","湖北第二师范学院","","","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM5JRmRrYNTnUzTzoe3p-XrzeqNiY2pXwAQGGiplp5ibfi9iIoWDX1_g8lWbaZK8jY-Qatp1DsrJ1pxZeNnMGw0zqP5NMXGnrpmkaPcRclG8g==&uniplatform=NZKPT&language=CHS"
"班主任之友(中学版)","1003-823X","42-1070/G4","湖北第二师范学院","","","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM5JRmRrYNTnUzTzoe3p-XrzeqNiY2pXwAQGGiplp5ibfi9iIoWDX1_g8lWbaZK8jZXTcOuJlccmrwmWB2aabOb9nf8nLu3We_JG8tBkJMjRA==&uniplatform=NZKPT&language=CHS"
"版本目录学研究","","","北京大学国学研究院","","","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMS_XRuzoQbW0bvMw1g4wKJaTU4pCCOpc_zyQwdk9Ba977ajIHp46uXS1vErxUV1Tmv4yv3rmDJ-55FybK7zcixP1qogYOsv6T9D_AHjCYzCw==&uniplatform=NZKPT&language=CHS"
"版权理论与实务","2096-9538","10-1712/G2","中国版权协会","","","网络首发","社会科学I|信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMY1PKBtMVHsHryao4zrt5IyJA7qKrW_yhD3Kql3eawnD4sP9jkbF6qFsZXMSg3Hs1R2Y6dc862n31USZxLl9yC7gnhNHZ2_CmdOV5cdRROEg==&uniplatform=NZKPT&language=CHS"
"办公室业务","1004-647X","43-1514/D","中南出版传媒集团股份有限公司","0.164","0.094","","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINvz0ZWiOK4LvbAD23DrOMMKIUBvYN1Vp_8Cfq9JlrSBZxkCuU8cP_bO-MufA712aiCQTsdjscWvaZRApLYx3VL7OEasZWnMyijrsuT6O3h5A==&uniplatform=NZKPT&language=CHS"
"办公自动化","1007-001X","11-3749/TP","中国仪器仪表学会","","","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMS_XRuzoQbW0bvMw1g4wKJaTU4pCCOpc_zyQwdk9Ba977ajIHp46uXS1vErxUV1TnOEaolox2gleJNy5R32R3KXsD2adjNKwFFTzWKOR3PkA==&uniplatform=NZKPT&language=CHS"
"半导体光电","1001-5868","50-1092/TN","中国电子科技集团公司第四十四研究所","0.920","0.585","网络首发","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINgrO4qxlwL7_ZS4Uyh9P0j5nckr_yRcKq1-jWQ2vOu53G13TzsjHgZkHcbQQZuPQ5VBcXzVrgpudd-o3RizKsCSVquVbpr7ZpQCvxJ9DsFzA==&uniplatform=NZKPT&language=CHS"
"半导体技术","1003-353X","13-1109/TN","中国电子科技集团公司第十三研究所","0.878","0.531","网络首发","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINgrO4qxlwL7_ZS4Uyh9P0j5nckr_yRcKq1-jWQ2vOu53G13TzsjHgZkHcbQQZuPQ6VvRlx99LvHeI-ELXAfkgCW7cmV83SfzEnhuBS0qieMw==&uniplatform=NZKPT&language=CHS"
"半导体杂志","1005-3077","12-1134/TN","信息部电子46所;天津市电子学会","","","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMS_XRuzoQbW0bvMw1g4wKJaTU4pCCOpc_zyQwdk9Ba977ajIHp46uXS1vErxUV1TlmkyL4IPVFqbIlbjJKpFnFd_K37DuJ-7nNiuw3Xb49Qg==&uniplatform=NZKPT&language=CHS"
"蚌埠市人民政府公报","","","蚌埠市人民政府办公室","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMJU9YYCQNtex5MOyw3Qkpr5gWdAfSvntsWC76O-gPQ550XeTQduyGZTpbP9HV7rgb940Xc9x9U5S784Sckvb9GHW81b66C1maFSJ4hK12feg==&uniplatform=NZKPT&language=CHS"
"蚌埠学院学报","2095-297X","34-1321/Z","蚌埠学院","0.344","0.163","网络首发","基础科学|医药卫生科技|社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOAGjQvEz2an5PgHD3-3MR05Henk_CgZIS2UKM1RxN4MAK_Lj0z4KE9VJRjK4ZCylt4CuVH8on44SPtMltpahrtOFZu8mfaheB2HsK6kIXwsQ==&uniplatform=NZKPT&language=CHS"
"包钢科技","1009-5438","15-1210/TF","内蒙古包钢钢联股份有限公司技术中心","0.223","0.178","网络首发|增强出版","工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINT4-kfAWe582SSK5ZWUDUuDeGF1i3FFsEwyt8ky6Gh5SY2jiTg7NC7pv89yONtOsMjdAeJyQKg6Oso8O3vnoTED0uOY4sYbDoQCqtFt-Akew==&uniplatform=NZKPT&language=CHS"
"包装工程","1001-3563","50-1094/TB","西南技术工程研究所","2.948","1.651","网络首发","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINwThk3wbPljyAFmzGjeoldFfoCwngaPmT3_eV6TWSyf4yuR0G1cW85P5MRrwEJx5HLtF0EnZ2xGRFYpu9pbE6rvuIUsOC-uCEfXEx9mpwyIg==&uniplatform=NZKPT&language=CHS"
"包装世界","1003-9929","33-1092/TB","浙江省包装技术协会","","","","工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINSmiJbzjA1sxxftPyPtkI3Szxg1mt0r3UH13fqUkdJfWYXEzn0Sltjs4y5Si5G6KhlVVPGRMCjke7S6HPBROKd2qEca2JiNmLFnunOA4FdpA==&uniplatform=NZKPT&language=CHS"
"包装与食品机械","1005-1295","34-1120/TS","中国机械工程学会;合肥通用机械研究院有限公司","2.484","2.078","网络首发","工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOrKqKVz3KRYK-2OhEKVtXxhh8TsCnKbulysjM9jOB1Gbqqm65MddY7xtYoRZSTnecf3JYGHQqy5neq7XNiN6pfVHYNfR5F61S2L_TaJ7PuXw==&uniplatform=NZKPT&language=CHS"
"宝藏","1672-8416","11-5171/P","中国观赏石协会","","","","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOBRKIhPabfA8hUSWCeGVyeDNLLLPJTWvMgjRoDYiRKW0JOnKaLjg6mJsSwYFeLLNwuv1BzhylfBgbhRVjhPWIO33xpkzQ9mgKfCQuF0T_A7Q==&uniplatform=NZKPT&language=CHS"
"宝钢技术","1008-0716","31-1499/TF","宝山钢铁股份有限公司","0.405","0.310","","工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINvj1mHOevsCjz794ydtTxch5XMpa51t2jZShLLRthdC3lRHAEr27pR3ZrVuLOwkfg5-jBMkNjCocNCeaqAE1dMbEA25_jT6CC0-X4et0OPYQ==&uniplatform=NZKPT&language=CHS"
"宝鸡文理学院学报(自然科学版)","1007-1261","61-1290/N","宝鸡文理学院","0.520","0.325","增强出版","基础科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINOE25PLIN7aVQjcr_rCFJp6IR-jtEJg82IrsH_YWaQl_B_gFSg4PvCAX_rTKU-VUMf6PUl2_a-UiYSlylTgAkt1Btz-1OgwVWwVt3qa-7Iyw==&uniplatform=NZKPT&language=CHS"
"宝石和宝石学杂志(中英文)","2096-9120","42-1909/TS","中国地质大学(武汉)","0.346","0.251","网络首发","基础科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOAGjQvEz2an5PgHD3-3MR05Henk_CgZIS2UKM1RxN4MAK_Lj0z4KE9VJRjK4ZCylt79emb06f8RfJBkLZlb-H7wKMSb-QEdUpxbz_QHQUiww==&uniplatform=NZKPT&language=CHS"
"保定学院学报","1674-2494","13-1388/G4","保定学院","0.536","0.281","网络首发","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOu2vKeEyTM2Xf8JYO1IvVPgSUgfWXzBmRGSAMtCVsmfb9VK_JPj6YXGX1P5PEhs82Apdqj_4qp725sOv2XjuobDitPLq5Ql2H_t6B_F5VGBQ==&uniplatform=NZKPT&language=CHS"
"保健医学研究与实践","1673-873X","50-1184/R","西南大学","1.080","0.938","网络首发|增强出版","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOSbzqvKwMbZ63CFf5d5oVuP_jzMooc3L2SeruCkWtsIUiUYofBlPuEirpzTArTsEAF0NydF9EM62zhl2OUxcUReW0mYXdzGiCxoXD6mzrdXg==&uniplatform=NZKPT&language=CHS"
"保密科学技术","1674-9294","11-5948/TP","国家保密科技测评中心","0.351","0.229","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOhNTEXotX5QRAbT7kCW-75JQ4iuz-BmPlaXxjKlqsYXbpu8ShUVIVnAks_YfD8rfO68MyofM6TDdYs-_goUJmTSNttR7QpGit9zVAV2TXUwA==&uniplatform=NZKPT&language=CHS"
"保山学院学报","1674-9340","53-1215/Z","保山学院","0.368","0.178","网络首发|增强出版","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOTTu1g9mWa22Bnm61awIJO23NlKB57ScD1XjaaHgpsFfau43YA1lB2-xIpdrhmNkagQuDWySea1AApb_qodHsjSvwDWpmAac1tp5fN2wmP2g==&uniplatform=NZKPT&language=CHS"
"保鲜与加工","1009-6221","12-1330/S","天津市农业科学院","1.887","1.228","网络首发","工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIN3J3Q2536tNJsbxVHTBRftVV38W_3rPAcGy7_EW5nfcKkgRURS52UGIrVIflvLUisBgRbQix-Emer8JOGpYxMQrrwljrL-MSwDHVc8xZdLhw==&uniplatform=NZKPT&language=CHS"
"保险理论与实践","","","中国保险学会","","","","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOS2NYphRWDT7XXvowHWDFw7_0cPU65hURWkxZ4xdTdkxRKXpW0Am1AJw76FgM-Hbv2EtNl8c-mFcTjYD_H8Uk1IicYkdnKdmamQgbIvvl9vw==&uniplatform=NZKPT&language=CHS"
"保险研究","1004-3306","11-1632/F","中国保险学会","4.889","2.623","","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOo-X_5XzJlgZh8qAZdZAiRK5i1co7VMrjRjMDT9pXRng-dSPcGDvyMnCrMECFN8ggCX-oZNgklY-b3KkPidnkoDaL6GLknBvOLLjP9ruK1Eg==&uniplatform=NZKPT&language=CHS"
"保险业风险观察","","","中国保险保障基金有限责任公司","","","","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOS2NYphRWDT7XXvowHWDFw7_0cPU65hURWkxZ4xdTdkxRKXpW0Am1AJw76FgM-HbtvCbDw4f13Vdsf76p4GqsQg0ylTx-ObxOSskRO_TSRKw==&uniplatform=NZKPT&language=CHS"
"保险职业学院学报","1673-1360","43-1434/F","保险职业学院","0.854","0.311","","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMJgt5-ydvnK9ghCdayrBVSRdIh9BfoDGGEVsbQVDdxune3XU4qFmkg4ZKsIxbVJnPeQVYvjaXP0BBeCdzNftkIpNlQdmnadfzh8GmipUz7AA==&uniplatform=NZKPT&language=CHS"
"报林","1672-383X","11-5028/G2","《人民铁道》报业有限公司;中国行业报协会","","","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMS_XRuzoQbW0bvMw1g4wKJaTU4pCCOpc_zyQwdk9Ba977ajIHp46uXS1vErxUV1TnE1zkj9tXp8elleWkkZ6oa60Krgxxfgw0Ogdr981Em_Q==&uniplatform=NZKPT&language=CHS"
"暴雨灾害","2097-2164","42-1771/P","中国气象局武汉暴雨研究所","2.176","1.912","网络首发","基础科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINSj7Blve7g2xOJO5ktlSWEH-0qQ6K0ZU1yVzlxkkGH113ftxn2NdENkFe3e74e1409C9m8aWJdOs6NqP-14oTTGeyqJv3WaYYNc1m4LftqBA==&uniplatform=NZKPT&language=CHS"
"爆破器材","1001-8352","32-1163/TJ","中国兵工学会","1.017","0.746","网络首发","工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINBeGvy2MTSqQnOyllkSp8u-0GxW0vcrhf9vugGrAT0pM1ln8HzY36cUC3trN3oTkSZYZWKg_uofA_uw4pWdVWdRG74KevTuatagYfuv5LEog==&uniplatform=NZKPT&language=CHS"
"爆炸与冲击","1001-1455","51-1148/O3","四川省力学学会;中国力学学会;中国工程物理研究院流体物理研究所","2.371","1.650","网络首发","基础科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINzXU1lSuWNeF52KGs0fQpuLUKYPRKKrj9fTrLBxKQ0iAGyotbKUK7H5xFejyfsfSTAmWb1iOxoEtsNRY0-JhBxJzG10D6EsD847_0lcQ0z0Q==&uniplatform=NZKPT&language=CHS"
"碑林集刊","","","西安碑林博物馆","","","","工程科技II|哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMaxX0srWO0LRXtBheDKHn_UBpNfHD6OrgdV0RsOUBqJPoBhrs5v6R1UFDxRiGIn76Mj_kCZaQQuems0vcFZjXcXsDbWqjxsSLKiVamef7XhQ==&uniplatform=NZKPT&language=CHS"
"北部湾大学学报","2096-7276","45-1409/Z","北部湾大学","0.494","0.313","网络首发","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINj_IO-5V5Ra3kUG6IeWg_a0cdmL_dzEUvaCPLAEmCuF1ltVdyPFDE80E0oF6DF0qgOk9EFZ1rGfrVUi2xzI9yKUvLwtknA_r4rYsYTKVa_6w==&uniplatform=NZKPT&language=CHS"
"北大佛学","","","北京大学佛教研究中心","","","","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOBRKIhPabfA8hUSWCeGVyeDNLLLPJTWvMgjRoDYiRKW0JOnKaLjg6mJsSwYFeLLNyu-9TaCn1WejONclWZkyMxsEq8lLd3QwSaDVjxu4j5Hg==&uniplatform=NZKPT&language=CHS"
"北大社会学刊","","","北京大学社会学系","","","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM5JRmRrYNTnUzTzoe3p-XrzeqNiY2pXwAQGGiplp5ibfi9iIoWDX1_g8lWbaZK8jZi7OyVzVmSlYjgWhbrytMQX4UHCdlDjXW01bo34UaBcg==&uniplatform=NZKPT&language=CHS"
"北大史学","","","北京大学历史学系","","","","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOBRKIhPabfA8hUSWCeGVyeDNLLLPJTWvMgjRoDYiRKW0JOnKaLjg6mJsSwYFeLLNygDFmNlYqE3AzW8TfLdJnj2FtEpkQsQxeZOvXgNveU7A==&uniplatform=NZKPT&language=CHS"
"北大文化产业评论","","","北京大学文化产业研究院;北京大学艺术学院","","","","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOBRKIhPabfA8hUSWCeGVyeDNLLLPJTWvMgjRoDYiRKW0JOnKaLjg6mJsSwYFeLLNwe-dv7u3-8jEnsK4QLfQTesdz2NWUODoNVGf9fiSaocg==&uniplatform=NZKPT&language=CHS"
"北大新闻与传播评论","","","北京大学新闻与传播学院","","","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMS_XRuzoQbW0bvMw1g4wKJaTU4pCCOpc_zyQwdk9Ba977ajIHp46uXS1vErxUV1TlylbDp88V-uh2CgJdKAMfIexSwA_ULeNkJPtyZMA13rg==&uniplatform=NZKPT&language=CHS"
"北大中国文化研究","","","北京大学马克思主义学院;北京大学中国文化发展研究中心","","","","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOBRKIhPabfA8hUSWCeGVyeDNLLLPJTWvMgjRoDYiRKW0JOnKaLjg6mJsSwYFeLLNw_bTjlde2ENUFMRsSOK8NTuviRNIGcx7HLWFpN3S9hGQ==&uniplatform=NZKPT&language=CHS"
"北斗与空间信息应用技术","2097-5759","10-1872/TN","北斗应用发展研究院","","","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMS_XRuzoQbW0bvMw1g4wKJaTU4pCCOpc_zyQwdk9Ba977ajIHp46uXS1vErxUV1TkmgygAFUFVnbgBGoW2AlbgKO3RyJ_gJbYtS4ZDngoAAA==&uniplatform=NZKPT&language=CHS"
"北斗语言学刊","","","陕西师范大学语言科学研究所","","","","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOBRKIhPabfA8hUSWCeGVyeDNLLLPJTWvMgjRoDYiRKW0JOnKaLjg6mJsSwYFeLLNzP8cEqU20JwOqCtmy31wia5riuQv5QJqo0rWDkus3ksg==&uniplatform=NZKPT&language=CHS"
"北方蚕业","1673-9922","61-1297/S","西北农林科技大学","0.337","0.257","网络首发","农业科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOXDtfOb07LKih7d0gIDkC_9nEECOVdEY6S-ciZoXJmBjv-ZvpwwuhaszkW3r9_jBMZ-uUhippyE8HdZ2DDxNALt4J7JXJdq7t0UlpP95QMuA==&uniplatform=NZKPT&language=CHS"
"北方传媒研究","2096-2096","22-1418/G2","吉林广播电视台","0.608","0.101","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOs7Qfnh_GfxRDY2RJdOPws17r_gt2e-mA-QUVKs5fHNchCvZuWF7soMVcmdCcvT9WHR0edZMlAW_5hX45V1FXI-8yerKydhre4LmxghCjHNg==&uniplatform=NZKPT&language=CHS"
"北方法学","1673-8330","23-1546/D","黑龙江大学","7.568","2.932","网络首发","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPeydE8KfazAH4DB-YaKIv8mQkvZOgfRRjXzcKAAwuanoGwgQBgmBYOcY5_c_xTMJ6P61jT2VTUOCF4jH4BSvg8KZTYaL87ABWGqp8CyEN22g==&uniplatform=NZKPT&language=CHS"
"北方金融","2095-8501","15-1370/F","内蒙古金融学会;人民银行呼和浩特市中心支行","0.415","0.170","网络首发","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINZFT8H_S9icr2VfOuKMoUcLWvJI2D_YycFLTAvWuCTlKXxSJVGlL68nzt1Cv2TseyCRIxqsdAuUpqdYgwmqBcJLR-Wf_pBQML3DAPfc4Ugtw==&uniplatform=NZKPT&language=CHS"
"北方经济","1007-3590","15-1154/F","内蒙古自治区宏观经济研究中心","0.533","0.270","网络首发|增强出版","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMwN_j1n22ObYaM02sQKTppeqV2Okp5Ql8sIXSQwxgZKVslk9Hsysdd5MTfidOr6ZXUCnEJCzt81_iqtuWIL3xW5b1ocxN9XIL-0XDT18UKHg==&uniplatform=NZKPT&language=CHS"
"北方经贸","1005-913X","23-1373/F","黑龙江省经济管理干部学院","0.658","0.182","网络首发","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPbkqXTCG0mTJh0eaDpSzcgyvLhTp1zaII6QxsiuxujXfoNzC5wNfw4pdETDjih0W4mA68MZpD5NuaW-xYc_ooCPMBwrOqjf5jy73wLfdvZUA==&uniplatform=NZKPT&language=CHS"
"北方考古","","","中国人民大学北方考古研究所;中国人民大学历史学院考古文博系","","","","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOBRKIhPabfA8hUSWCeGVyeDNLLLPJTWvMgjRoDYiRKW0JOnKaLjg6mJsSwYFeLLNwKmwqyXQ0uTjgY5G_eaExiBA4i5kifWS4ik6qkEFpqbQ==&uniplatform=NZKPT&language=CHS"
"北方论丛","1000-3541","23-1073/C","哈尔滨师范大学","0.870","0.406","网络首发|增强出版","医药卫生科技|社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPoSmvlu4RcC7-sx5waPlIC2EizyNcMD34_xIpda3ieRAi8Z5UEzJBPvOwR4zsgE2NoQuNIcz2hAVSQR3PXfmbzF88rCKd6s1dAR9CxEkcnjg==&uniplatform=NZKPT&language=CHS"
"北方牧业","2097-2776","13-1338/S","河北省畜牧业监测预警服务中心","","","","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOS2NYphRWDT7XXvowHWDFw7_0cPU65hURWkxZ4xdTdkxRKXpW0Am1AJw76FgM-HbuJTTDc0b-D3B3wccl_78Cd3cxSUEIm7LOriYDBgiWHdQ==&uniplatform=NZKPT&language=CHS"
"北方农业学报","2096-1197","15-1375/S","内蒙古自治区农牧业科学院","1.139","0.701","网络首发","农业科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPx8HYC1mFlZFaS0LBQJ4wl6GOq-CWiYv5l7gKoEYiaNsl141sKZpr_r5nFTR40Wlj4N3xPrLs6_wa2Eg3oTmuY5bR0kfq4kqPGY2bRmQrE9w==&uniplatform=NZKPT&language=CHS"
"北方水稻","1673-6737","21-1530/S","辽宁省盐碱地利用研究所","0.517","0.303","网络首发","农业科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOkJRS6QO1cTVSZDSQ_Rf9Vw3dlbxKdljD7H720OYZhO8Q5l-NcxZ3nyQ7Lc7GWKK24s0CWeFesT-Q8e8rUXmS4vREkFpzgjvLtmMRb63s4aA==&uniplatform=NZKPT&language=CHS"
"北方文物","1001-0483","23-1029/K","黑龙江省文物考古研究所","0.623","0.281","网络首发","工程科技II|哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMzsyZrGckdJXOZD3KhX35uaNvVClLOnECs-_KwRJSt_MokUWPsKt5CWXgShmCylpNitwtvzP8jkAUVrRSaSHU7_XYgq0v2HCkqNMZxblonPQ==&uniplatform=NZKPT&language=CHS"
